event_id,plan_id,stage_seq,stage_name,event_date,result,attempt_no
E001965,P00359,2,예산실1차조정,2022-03-31,통과,1
E001966,P00359,3,경영진검토,2022-04-26,반려,1
E001967,P00359,3,경영진검토,,통과,2
E001968,P00359,4,이사회승인,2022-06-12,철회,1
E001969,P00360,1,부서초안제출,2022-02-04,통과,1
E001970,P00360,2,예산실1차조정,2022-03-06,반려,1
E001971,P00360,2,예산실1차조정,2022-04-18,통과,2
E001972,P00360,3,경영진검토,2022-05-30,통과,1
E001973,P00360,4,이사회승인,2022-07-03,반려,1
E001974,P00360,4,이사회승인,2022-08-01,통과,2
E001975,P00360,5,확정배포,2022-09-07,통과,1
E001976,P00361,1,부서초안제출,2022-01-10,통과,1
E001977,P00361,2,예산실1차조정,2022-02-17,통과,1
E001978,P00361,3,경영진검토,2022-03-31,통과,1
E001979,P00361,4,이사회승인,2022-05-09,통과,1
E001980,P00361,5,확정배포,2022-05-23,통과,1
E001981,P00362,1,부서초안제출,2022-02-16,통과,1
E001982,P00362,2,예산실1차조정,2022-03-29,통과,1
E001983,P00362,3,경영진검토,2022-05-09,통과,1
E001984,P00362,4,이사회승인,2022-05-28,통과,1
E001985,P00362,5,확정배포,2022-06-09,통과,1
E001986,P00363,1,부서초안제출,2022-01-31,통과,1
E001987,P00363,2,예산실1차조정,2022-02-24,통과,1
E001988,P00363,3,경영진검토,2022-04-03,통과,1
E001989,P00363,4,이사회승인,2022-04-29,통과,1
E001990,P00363,5,확정배포,,철회,1
E001991,P00364,1,부서초안제출,2023-01-30,통과,1
E001992,P00364,2,예산실1차조정,2023-02-28,통과,1
E001993,P00364,3,경영진검토,2023-04-09,통과,1
E001994,P00364,4,이사회승인,2023-05-16,통과,1
E001995,P00364,5,확정배포,2023-06-10,통과,1
E001996,P00365,1,부서초안제출,2023-03-12,통과,1
E001997,P00365,2,예산실1차조정,2023-04-11,통과,1
E001998,P00365,3,경영진검토,2023-05-19,통과,1
E001999,P00365,4,이사회승인,2023-06-29,통과,1
E002000,P00365,5,확정배포,2023-07-28,통과,1
E002001,P00366,1,부서초안제출,2023-01-18,통과,1
E002002,P00366,2,예산실1차조정,2023-03-01,통과,1
E002003,P00366,3,경영진검토,2023-03-11,통과,1
E002004,P00366,4,이사회승인,2023-04-06,철회,1
E002005,P00367,1,부서초안제출,2023-03-13,통과,1
E002006,P00367,2,예산실1차조정,2023-03-23,통과,1
E002007,P00367,3,경영진검토,,통과,1
E002008,P00367,4,이사회승인,2023-05-24,반려,1
E002009,P00367,4,이사회승인,2023-07-07,반려,2
E002010,P00368,1,부서초안제출,2023-02-27,통과,1
E002011,P00368,2,예산실1차조정,2023-03-28,통과,1
E002012,P00368,3,경영진검토,2023-04-13,통과,1
E002013,P00368,4,이사회승인,2023-05-01,반려,1
E002014,P00368,4,이사회승인,2023-06-04,통과,2
E002015,P00368,5,확정배포,2023-07-05,통과,1
E002016,P00369,1,부서초안제출,2024-02-26,통과,1
E002017,P00369,2,예산실1차조정,2024-03-25,통과,1
E002018,P00369,3,경영진검토,2024-04-17,통과,1
E002019,P00369,4,이사회승인,2024-05-13,통과,1
E002020,P00369,5,확정배포,2024-06-22,통과,1
E002021,P00370,1,부서초안제출,2024-01-09,통과,1
E002022,P00370,2,예산실1차조정,2024-01-26,통과,1
E002023,P00370,3,경영진검토,2024-02-10,반려,1
E002024,P00370,3,경영진검토,2024-02-27,통과,2
E002025,P00370,4,이사회승인,2024-03-08,통과,1
E002026,P00370,5,확정배포,2024-03-21,통과,1
E002027,P00371,1,부서초안제출,2024-03-04,통과,1
E002028,P00371,2,예산실1차조정,2024-04-11,통과,1
E002029,P00371,3,경영진검토,2024-05-16,통과,1
E002030,P00371,4,이사회승인,2024-06-03,통과,1
E002031,P00371,5,확정배포,2024-07-05,통과,1
E002032,P00372,1,부서초안제출,2024-02-03,통과,1
E002033,P00372,2,예산실1차조정,2024-03-10,통과,1
E002034,P00372,3,경영진검토,2024-04-06,통과,1
E002035,P00372,4,이사회승인,2024-04-16,통과,1
E002036,P00372,5,확정배포,2024-05-12,통과,1
E002037,P00373,1,부서초안제출,2024-01-29,통과,1
E002038,P00373,2,예산실1차조정,2024-03-01,통과,1
E002039,P00373,3,경영진검토,2024-03-12,통과,1
E002040,P00373,4,이사회승인,2024-04-24,통과,1
E002041,P00373,5,확정배포,2024-05-12,철회,1
E002042,P00374,1,부서초안제출,2024-02-20,통과,1
E002043,P00374,2,예산실1차조정,2024-03-18,통과,1
E002044,P00374,3,경영진검토,2024-04-09,통과,1
E002045,P00374,4,이사회승인,2024-05-09,통과,1
E002046,P00374,5,확정배포,2024-05-29,통과,1
E002047,P00375,1,부서초안제출,2024-01-03,통과,1
E002048,P00375,2,예산실1차조정,2024-01-16,통과,1
E002049,P00375,3,경영진검토,2024-02-08,반려,1
E002050,P00375,3,경영진검토,2024-03-02,통과,2
E002051,P00375,4,이사회승인,2024-03-20,통과,1
E002052,P00375,5,확정배포,2024-04-04,통과,1
E002053,P00376,1,부서초안제출,2024-03-06,통과,1
E002054,P00376,2,예산실1차조정,2024-04-08,통과,1
E002055,P00376,3,경영진검토,2024-05-01,통과,1
E002056,P00376,4,이사회승인,2024-05-30,반려,1
E002057,P00376,4,이사회승인,2024-07-13,통과,2
E002058,P00376,5,확정배포,2024-07-31,통과,1
E002059,P00377,1,부서초안제출,2024-01-26,통과,1
E002060,P00377,2,예산실1차조정,2024-02-29,통과,1
E002061,P00377,3,경영진검토,2024-04-07,통과,1
E002062,P00377,4,이사회승인,2024-05-10,통과,1
E002063,P00377,5,확정배포,2024-05-26,통과,1
E002064,P00378,1,부서초안제출,2024-03-15,통과,1
E002065,P00378,2,예산실1차조정,2024-04-28,통과,1
E002066,P00378,3,경영진검토,2024-05-10,통과,1
E002067,P00378,4,이사회승인,2024-05-21,통과,1
E002068,P00378,5,확정배포,2024-06-22,반려,1
E002069,P00378,5,확정배포,2024-07-30,통과,2
E002070,P00379,1,부서초안제출,2025-02-17,통과,1
E002071,P00379,2,예산실1차조정,2025-03-12,통과,1
E002072,P00379,3,경영진검토,2025-04-21,통과,1
E002073,P00379,4,이사회승인,2025-05-27,반려,1
E002074,P00379,4,이사회승인,2025-06-24,반려,2
E002075,P00380,1,부서초안제출,2025-01-16,통과,1
E002076,P00380,2,예산실1차조정,2025-03-01,통과,1
E002077,P00380,3,경영진검토,2025-03-11,반려,1
E002078,P00380,3,경영진검토,2025-04-07,통과,2
E002079,P00380,4,이사회승인,2025-04-28,철회,1
E002080,P00381,1,부서초안제출,2025-02-04,통과,1
E002081,P00381,2,예산실1차조정,2025-02-14,통과,1
E002082,P00381,3,경영진검토,2025-02-28,통과,1
E002083,P00381,4,이사회승인,2025-03-14,반려,1
E002084,P00381,4,이사회승인,2025-04-04,통과,2
E002085,P00381,5,확정배포,2025-05-18,통과,1
E002086,P00382,1,부서초안제출,2025-01-10,통과,1
E002087,P00382,2,예산실1차조정,2025-02-19,통과,1
E002088,P00382,3,경영진검토,2025-03-11,통과,1
E002089,P00382,4,이사회승인,2025-04-23,반려,1
E002090,P00382,4,이사회승인,2025-05-30,반려,2
E002091,P00383,1,부서초안제출,2025-01-03,통과,1
E002092,P00383,2,예산실1차조정,2025-02-01,통과,1
E002093,P00383,3,경영진검토,2025-03-06,통과,1
E002094,P00383,4,이사회승인,2025-04-11,통과,1
E002095,P00383,5,확정배포,2025-04-25,통과,1
E002096,P00384,1,부서초안제출,2025-01-07,통과,1
E002097,P00384,2,예산실1차조정,2025-02-18,통과,1
E002098,P00384,3,경영진검토,2025-03-01,통과,1
E002099,P00384,4,이사회승인,2025-03-29,반려,1
E002100,P00384,4,이사회승인,2025-04-17,통과,2
E002101,P00384,5,확정배포,2025-05-13,통과,1
E002102,P00385,1,부서초안제출,2025-01-22,통과,1
E002103,P00385,2,예산실1차조정,2025-02-07,철회,1
E002104,P00386,1,부서초안제출,2025-02-20,통과,1
E002105,P00386,2,예산실1차조정,2025-04-01,통과,1
E002106,P00386,3,경영진검토,2025-04-25,철회,1
E002107,P00387,1,부서초안제출,2025-01-28,통과,1
E002108,P00387,2,예산실1차조정,2025-03-03,통과,1
E002109,P00387,3,경영진검토,2025-03-16,통과,1
E002110,P00387,4,이사회승인,2025-03-31,통과,1
E002111,P00387,5,확정배포,2025-05-12,통과,1
E002112,P00388,1,부서초안제출,2025-02-13,통과,1
E002113,P00388,2,예산실1차조정,2025-03-19,통과,1
E002114,P00388,3,경영진검토,2025-04-10,반려,1
E002115,P00388,3,경영진검토,2025-05-22,통과,2
E002116,P00388,4,이사회승인,2025-06-03,반려,1
E002117,P00388,4,이사회승인,2025-07-06,반려,2
E002118,P00389,1,부서초안제출,2025-03-01,통과,1
E002119,P00389,2,예산실1차조정,2025-03-29,통과,1
E002120,P00389,3,경영진검토,2025-05-04,통과,1
E002121,P00389,4,이사회승인,2025-06-12,통과,1
E002122,P00389,5,확정배포,2025-06-30,통과,1
E002123,P00390,1,부서초안제출,2026-01-16,통과,1
E002124,P00390,2,예산실1차조정,2026-02-02,통과,1
E002125,P00390,3,경영진검토,2026-02-18,통과,1
E002126,P00390,4,이사회승인,2026-03-22,반려,1
E002127,P00390,4,이사회승인,2026-05-05,통과,2
E002128,P00390,5,확정배포,2026-06-16,통과,1
E002129,P00391,1,부서초안제출,2026-03-06,통과,1
E002130,P00391,2,예산실1차조정,2026-03-21,통과,1
E002131,P00391,3,경영진검토,2026-04-30,통과,1
E002132,P00391,4,이사회승인,2026-05-29,통과,1
E002133,P00391,5,확정배포,2026-06-18,통과,1
E002134,P00392,1,부서초안제출,2026-02-18,통과,1
E002135,P00392,2,예산실1차조정,2026-03-17,통과,1
E002136,P00392,3,경영진검토,2026-04-13,통과,1
E002137,P00392,4,이사회승인,2026-04-26,통과,1
E002138,P00392,5,확정배포,2026-05-12,통과,1
E002139,P00393,1,부서초안제출,2026-01-20,통과,1
E002140,P00393,2,예산실1차조정,2026-02-17,통과,1
E002141,P00393,3,경영진검토,2026-03-08,통과,1
E002142,P00393,4,이사회승인,2026-03-24,통과,1
E002143,P00393,5,확정배포,2026-04-09,통과,1
E002144,P00394,1,부서초안제출,2026-01-02,통과,1
E002145,P00394,2,예산실1차조정,2026-01-28,반려,1
E002146,P00394,2,예산실1차조정,2026-03-03,통과,2
E002147,P00394,3,경영진검토,2026-04-14,통과,1
E002148,P00394,4,이사회승인,2026-05-13,통과,1
E002149,P00394,5,확정배포,2026-06-20,통과,1
E002150,P00395,1,부서초안제출,2026-03-01,통과,1
E002151,P00395,2,예산실1차조정,2026-04-10,통과,1
E002152,P00395,3,경영진검토,2026-04-30,반려,1
E002153,P00395,3,경영진검토,2026-06-03,통과,2
E002154,P00395,4,이사회승인,2026-06-28,통과,1
E002155,P00395,5,확정배포,2026-07-28,통과,1
E002156,P00396,1,부서초안제출,2026-01-30,통과,1
E002157,P00396,2,예산실1차조정,2026-03-11,통과,1
E002158,P00396,3,경영진검토,2026-04-06,철회,1
E002159,P00397,1,부서초안제출,2022-01-03,통과,1
E002160,P00397,2,예산실1차조정,2022-02-05,통과,1
E002161,P00397,3,경영진검토,2022-03-14,반려,1
E002162,P00397,3,경영진검토,2022-04-23,통과,2
E002163,P00397,4,이사회승인,2022-05-14,반려,1
E002164,P00397,4,이사회승인,2022-06-18,통과,2
E002165,P00397,5,확정배포,2022-07-07,통과,1
E002166,P00398,1,부서초안제출,2022-02-03,통과,1
E002167,P00398,2,예산실1차조정,2022-03-10,통과,1
E002168,P00398,3,경영진검토,2022-03-28,통과,1
E002169,P00398,4,이사회승인,2022-04-21,통과,1
E002170,P00398,5,확정배포,2022-05-15,통과,1
E002171,P00399,1,부서초안제출,2022-02-05,통과,1
E002172,P00399,2,예산실1차조정,2022-03-21,통과,1
E002173,P00399,3,경영진검토,2022-04-29,통과,1
E002174,P00399,4,이사회승인,2022-05-19,통과,1
E002175,P00399,5,확정배포,2022-06-14,통과,1
E002176,P00400,1,부서초안제출,2022-03-01,통과,1
E002177,P00400,2,예산실1차조정,2022-03-26,통과,1
E002178,P00400,3,경영진검토,2022-04-24,통과,1
E002179,P00400,4,이사회승인,2022-05-16,통과,1
E002180,P00400,5,확정배포,2022-05-31,통과,1
E002181,P00401,1,부서초안제출,2022-03-14,통과,1
E002182,P00401,2,예산실1차조정,2022-04-14,통과,1
E002183,P00401,3,경영진검토,2022-04-26,통과,1
E002184,P00401,4,이사회승인,2022-05-27,반려,1
E002185,P00401,4,이사회승인,2022-06-10,통과,2
E002186,P00401,5,확정배포,2022-07-02,통과,1
E002187,P00402,1,부서초안제출,2022-02-26,통과,1
E002188,P00402,2,예산실1차조정,2022-03-31,통과,1
E002189,P00402,3,경영진검토,2022-04-10,통과,1
E002190,P00402,4,이사회승인,2022-04-27,통과,1
E002191,P00402,5,확정배포,2022-05-25,통과,1
E002192,P00403,1,부서초안제출,2023-01-30,통과,1
E002193,P00403,2,예산실1차조정,,통과,1
E002194,P00403,3,경영진검토,2023-03-27,반려,1
E002195,P00403,3,경영진검토,2023-04-22,통과,2
E002196,P00403,4,이사회승인,2023-05-24,통과,1
E002197,P00403,5,확정배포,2023-07-07,통과,1
E002198,P00404,1,부서초안제출,2023-03-06,통과,1
E002199,P00404,2,예산실1차조정,2023-04-02,통과,1
E002200,P00404,3,경영진검토,2023-04-30,통과,1
E002201,P00404,4,이사회승인,2023-06-02,반려,1
E002202,P00404,4,이사회승인,2023-06-13,통과,2
E002203,P00404,5,확정배포,2023-07-04,철회,1
E002204,P00405,1,부서초안제출,2023-01-02,통과,1
E002205,P00405,2,예산실1차조정,2023-01-27,통과,1
E002206,P00405,3,경영진검토,2023-03-04,통과,1
E002207,P00405,4,이사회승인,2023-03-23,반려,1
E002208,P00405,4,이사회승인,2023-05-04,통과,2
E002209,P00405,5,확정배포,2023-06-15,통과,1
E002210,P00406,1,부서초안제출,2023-01-13,통과,1
E002211,P00406,2,예산실1차조정,2023-02-03,통과,1
E002212,P00406,3,경영진검토,2023-02-26,철회,1
E002213,P00407,1,부서초안제출,2023-01-21,통과,1
E002214,P00407,2,예산실1차조정,2023-02-08,통과,1
E002215,P00407,3,경영진검토,2023-02-24,반려,1
E002216,P00407,3,경영진검토,2023-03-25,통과,2
E002217,P00407,4,이사회승인,2023-04-30,통과,1
E002218,P00407,5,확정배포,2023-05-26,통과,1
E002219,P00408,1,부서초안제출,2023-03-03,통과,1
E002220,P00408,2,예산실1차조정,2023-03-29,통과,1
E002221,P00408,3,경영진검토,2023-04-23,통과,1
E002222,P00408,4,이사회승인,2023-05-16,통과,1
E002223,P00408,5,확정배포,2023-06-13,철회,1
E002224,P00409,1,부서초안제출,2023-01-17,통과,1
E002225,P00409,2,예산실1차조정,2023-02-04,통과,1
E002226,P00409,3,경영진검토,2023-03-01,통과,1
E002227,P00409,4,이사회승인,2023-03-20,통과,1
E002228,P00409,5,확정배포,2023-04-28,통과,1
E002229,P00410,1,부서초안제출,2024-03-04,통과,1
E002230,P00410,2,예산실1차조정,2024-04-10,통과,1
E002231,P00410,3,경영진검토,2024-05-11,통과,1
E002232,P00410,4,이사회승인,2024-06-15,통과,1
E002233,P00410,5,확정배포,2024-07-10,철회,1
E002234,P00411,1,부서초안제출,2024-01-10,통과,1
E002235,P00411,2,예산실1차조정,2024-02-04,통과,1
E002236,P00411,3,경영진검토,2024-02-28,통과,1
E002237,P00411,4,이사회승인,2024-03-29,반려,1
E002238,P00411,4,이사회승인,2024-04-12,통과,2
E002239,P00411,5,확정배포,2024-04-23,통과,1
E002240,P00412,1,부서초안제출,2024-01-16,통과,1
E002241,P00412,2,예산실1차조정,2024-02-25,반려,1
E002242,P00412,2,예산실1차조정,2024-03-09,통과,2
E002243,P00412,3,경영진검토,2024-04-09,통과,1
E002244,P00412,4,이사회승인,2024-04-19,반려,1
E002245,P00412,4,이사회승인,2024-05-08,통과,2
E002246,P00412,5,확정배포,2024-05-27,통과,1
E002247,P00413,1,부서초안제출,2024-02-14,통과,1
E002248,P00413,2,예산실1차조정,2024-03-05,통과,1
E002249,P00413,3,경영진검토,2024-04-02,통과,1
E002250,P00413,4,이사회승인,2024-04-20,통과,1
E002251,P00413,5,확정배포,2024-05-27,통과,1
E002252,P00414,1,부서초안제출,2024-01-17,통과,1
E002253,P00414,2,예산실1차조정,2024-02-16,통과,1
E002254,P00414,3,경영진검토,2024-03-02,통과,1
E002255,P00414,4,이사회승인,2024-03-16,통과,1
E002256,P00414,5,확정배포,2024-04-24,통과,1
E002257,P00415,1,부서초안제출,2025-03-16,통과,1
E002258,P00415,2,예산실1차조정,2025-04-11,통과,1
E002259,P00415,3,경영진검토,2025-05-06,통과,1
E002260,P00415,4,이사회승인,2025-06-19,반려,1
E002261,P00415,4,이사회승인,2025-07-16,반려,2
E002262,P00416,1,부서초안제출,2025-02-23,통과,1
E002263,P00416,2,예산실1차조정,2025-03-22,반려,1
E002264,P00416,2,예산실1차조정,2025-04-05,통과,2
E002265,P00416,3,경영진검토,2025-05-09,통과,1
E002266,P00416,4,이사회승인,2025-06-03,통과,1
E002267,P00416,5,확정배포,2025-06-20,통과,1
E002268,P00417,1,부서초안제출,2025-03-10,통과,1
E002269,P00417,2,예산실1차조정,2025-04-21,통과,1
E002270,P00417,3,경영진검토,2025-05-21,통과,1
E002271,P00417,4,이사회승인,2025-07-02,통과,1
E002272,P00417,5,확정배포,2025-08-01,통과,1
E002273,P00418,1,부서초안제출,2025-03-07,통과,1
E002274,P00418,2,예산실1차조정,2025-04-08,통과,1
E002275,P00418,3,경영진검토,2025-05-04,통과,1
E002276,P00418,4,이사회승인,2025-06-06,통과,1
E002277,P00418,5,확정배포,2025-07-13,통과,1
E002278,P00419,1,부서초안제출,2025-02-28,통과,1
E002279,P00419,2,예산실1차조정,2025-03-22,통과,1
E002280,P00419,3,경영진검토,2025-04-14,통과,1
E002281,P00419,4,이사회승인,2025-04-25,반려,1
E002282,P00419,4,이사회승인,2025-05-24,통과,2
E002283,P00419,5,확정배포,2025-07-01,통과,1
E002284,P00420,1,부서초안제출,2025-02-19,통과,1
E002285,P00420,2,예산실1차조정,2025-03-25,통과,1
E002286,P00420,3,경영진검토,2025-04-25,통과,1
E002287,P00420,4,이사회승인,2025-05-12,통과,1
E002288,P00420,5,확정배포,2025-06-14,통과,1
E002289,P00421,1,부서초안제출,2025-02-23,통과,1
E002290,P00421,2,예산실1차조정,2025-03-24,통과,1
E002291,P00421,3,경영진검토,2025-04-04,철회,1
E002292,P00422,1,부서초안제출,2025-01-01,통과,1
E002293,P00422,2,예산실1차조정,2025-01-15,철회,1
E002294,P00423,1,부서초안제출,2025-02-16,통과,1
E002295,P00423,2,예산실1차조정,2025-03-19,통과,1
E002296,P00423,3,경영진검토,2025-04-30,통과,1
E002297,P00423,4,이사회승인,2025-05-30,통과,1
E002298,P00423,5,확정배포,2025-06-19,통과,1
E002299,P00424,1,부서초안제출,2026-02-27,통과,1
E002300,P00424,2,예산실1차조정,2026-03-16,통과,1
E002301,P00424,3,경영진검토,2026-04-16,통과,1
E002302,P00424,4,이사회승인,2026-05-18,통과,1
E002303,P00424,5,확정배포,2026-05-31,철회,1
E002304,P00425,1,부서초안제출,2026-03-06,통과,1
E002305,P00425,2,예산실1차조정,2026-04-08,통과,1
E002306,P00425,3,경영진검토,2026-05-08,통과,1
E002307,P00425,4,이사회승인,2026-06-06,통과,1
E002308,P00425,5,확정배포,2026-07-07,통과,1
E002309,P00426,1,부서초안제출,2026-02-17,통과,1
E002310,P00426,2,예산실1차조정,2026-03-04,통과,1
E002311,P00426,3,경영진검토,2026-04-12,통과,1
E002312,P00426,4,이사회승인,2026-05-16,통과,1
E002313,P00426,5,확정배포,2026-06-28,통과,1
E002314,P00427,1,부서초안제출,2026-02-24,통과,1
E002315,P00427,2,예산실1차조정,2026-04-02,통과,1
E002316,P00427,3,경영진검토,2026-04-29,반려,1
E002317,P00427,3,경영진검토,2026-05-22,통과,2
E002318,P00427,4,이사회승인,2026-06-30,통과,1
E002319,P00427,5,확정배포,2026-08-06,통과,1
E002320,P00428,1,부서초안제출,2026-02-02,통과,1
E002321,P00428,2,예산실1차조정,2026-02-09,철회,1
E002322,P00429,1,부서초안제출,2026-01-01,통과,1
E002323,P00429,2,예산실1차조정,2026-02-07,통과,1
E002324,P00429,3,경영진검토,2026-03-07,반려,1
E002325,P00429,3,경영진검토,2026-04-12,통과,2
E002326,P00429,4,이사회승인,2026-04-28,통과,1
E002327,P00429,5,확정배포,2026-05-14,통과,1
E002328,P00430,1,부서초안제출,2026-01-24,통과,1
E002329,P00430,2,예산실1차조정,2026-02-23,통과,1
E002330,P00430,3,경영진검토,2026-03-13,반려,1
E002331,P00430,3,경영진검토,2026-04-20,통과,2
E002332,P00430,4,이사회승인,2026-05-07,통과,1
E002333,P00430,5,확정배포,2026-06-05,통과,1
E002334,P00431,1,부서초안제출,2026-01-21,통과,1
E002335,P00431,2,예산실1차조정,2026-02-17,통과,1
E002336,P00431,3,경영진검토,2026-02-28,통과,1
E002337,P00431,4,이사회승인,2026-03-17,통과,1
E002338,P00431,5,확정배포,2026-04-28,통과,1
E002339,P00432,1,부서초안제출,2026-01-30,통과,1
E002340,P00432,2,예산실1차조정,2026-02-18,통과,1
E002341,P00432,3,경영진검토,2026-04-01,반려,1
E002342,P00432,3,경영진검토,2026-04-28,통과,2
E002343,P00432,4,이사회승인,2026-05-24,통과,1
E002344,P00432,5,확정배포,2026-06-08,통과,1
E002345,P00433,1,부서초안제출,2026-02-01,통과,1
E002346,P00433,2,예산실1차조정,2026-03-03,반려,1
E002347,P00433,2,예산실1차조정,2026-03-15,통과,2
E002348,P00433,3,경영진검토,2026-04-08,반려,1
E002349,P00433,3,경영진검토,2026-05-17,통과,2
E002350,P00433,4,이사회승인,2026-06-06,통과,1
E002351,P00433,5,확정배포,2026-06-20,통과,1
E002352,P00434,1,부서초안제출,2026-03-16,통과,1
E002353,P00434,2,예산실1차조정,2026-04-16,반려,1
E002354,P00434,2,예산실1차조정,2026-05-24,통과,2
E002355,P00434,3,경영진검토,2026-06-26,통과,1
E002356,P00434,4,이사회승인,2026-07-06,통과,1
E002357,P00434,5,확정배포,2026-08-13,통과,1
E002358,P00435,1,부서초안제출,2026-01-22,통과,1
E002359,P00435,2,예산실1차조정,2026-02-15,통과,1
E002360,P00435,3,경영진검토,2026-03-18,통과,1
E002361,P00435,4,이사회승인,2026-04-03,반려,1
E002362,P00435,4,이사회승인,2026-05-04,통과,2
E002363,P00435,5,확정배포,2026-06-07,통과,1
E002364,P00436,1,부서초안제출,2022-01-08,통과,1
E002365,P00436,2,예산실1차조정,2022-02-02,통과,1
E002366,P00436,3,경영진검토,2022-02-16,반려,1
E002367,P00436,3,경영진검토,2022-03-05,반려,2
E002368,P00437,1,부서초안제출,2022-01-14,통과,1
E002369,P00437,2,예산실1차조정,2022-02-03,통과,1
E002370,P00437,3,경영진검토,2022-03-19,통과,1
E002371,P00437,4,이사회승인,2022-04-15,통과,1
E002372,P00437,5,확정배포,2022-05-19,통과,1
E002373,P00438,1,부서초안제출,2022-02-16,통과,1
E002374,P00438,2,예산실1차조정,2022-03-07,통과,1
E002375,P00438,3,경영진검토,2022-03-28,통과,1
E002376,P00438,4,이사회승인,2022-05-03,반려,1
E002377,P00438,4,이사회승인,2022-05-22,통과,2
E002378,P00438,5,확정배포,2022-06-23,통과,1
E002379,P00439,1,부서초안제출,2022-01-17,통과,1
E002380,P00439,2,예산실1차조정,2022-02-14,통과,1
E002381,P00439,3,경영진검토,2022-03-16,반려,1
E002382,P00439,3,경영진검토,2022-04-12,통과,2
E002383,P00439,4,이사회승인,2022-05-24,통과,1
E002384,P00439,5,확정배포,2022-06-20,통과,1
E002385,P00440,1,부서초안제출,2022-01-28,통과,1
E002386,P00440,2,예산실1차조정,2022-03-08,통과,1
E002387,P00440,3,경영진검토,2022-04-08,통과,1
E002388,P00440,4,이사회승인,2022-04-26,통과,1
E002389,P00440,5,확정배포,2022-05-12,통과,1
E002390,P00441,1,부서초안제출,2022-02-03,통과,1
E002391,P00441,2,예산실1차조정,2022-02-24,철회,1
E002392,P00442,1,부서초안제출,2022-01-19,통과,1
E002393,P00442,2,예산실1차조정,2022-02-21,통과,1
E002394,P00442,3,경영진검토,2022-03-18,통과,1
E002395,P00442,4,이사회승인,2022-04-28,반려,1
E002396,P00442,4,이사회승인,2022-06-03,통과,2
E002397,P00442,5,확정배포,2022-06-17,반려,1
E002398,P00442,5,확정배포,2022-07-20,통과,2
E002399,P00443,1,부서초안제출,2022-02-03,통과,1
E002400,P00443,2,예산실1차조정,2022-03-19,통과,1
E002401,P00443,3,경영진검토,2022-04-07,통과,1
E002402,P00443,4,이사회승인,2022-05-09,통과,1
E002403,P00443,5,확정배포,2022-05-19,통과,1
E002404,P00444,1,부서초안제출,2022-02-25,통과,1
E002405,P00444,2,예산실1차조정,2022-03-09,반려,1
E002406,P00444,2,예산실1차조정,2022-04-14,통과,2
E002407,P00444,3,경영진검토,,통과,1
E002408,P00444,4,이사회승인,2022-06-15,통과,1
E002409,P00444,5,확정배포,2022-07-05,통과,1
E002410,P00445,1,부서초안제출,2023-01-08,통과,1
E002411,P00445,2,예산실1차조정,2023-02-14,통과,1
E002412,P00445,3,경영진검토,2023-03-02,철회,1
E002413,P00446,1,부서초안제출,2023-01-27,통과,1
E002414,P00446,2,예산실1차조정,2023-02-12,반려,1
E002415,P00446,2,예산실1차조정,2023-03-01,통과,2
E002416,P00446,3,경영진검토,2023-03-25,통과,1
E002417,P00446,4,이사회승인,2023-04-17,통과,1
E002418,P00446,5,확정배포,2023-04-30,통과,1
E002419,P00447,1,부서초안제출,2023-03-14,통과,1
E002420,P00447,2,예산실1차조정,2023-04-03,통과,1
E002421,P00447,3,경영진검토,2023-04-14,통과,1
E002422,P00447,4,이사회승인,2023-05-11,반려,1
E002423,P00447,4,이사회승인,2023-05-24,통과,2
E002424,P00447,5,확정배포,2023-06-19,통과,1
E002425,P00448,1,부서초안제출,2023-02-03,통과,1
E002426,P00448,2,예산실1차조정,2023-03-11,통과,1
E002427,P00448,3,경영진검토,2023-04-08,통과,1
E002428,P00448,4,이사회승인,2023-04-24,통과,1
E002429,P00448,5,확정배포,2023-06-02,통과,1
E002430,P00449,1,부서초안제출,2023-01-28,통과,1
E002431,P00449,2,예산실1차조정,2023-02-11,통과,1
E002432,P00449,3,경영진검토,2023-03-25,반려,1
E002433,P00449,3,경영진검토,2023-04-24,통과,2
E002434,P00449,4,이사회승인,2023-06-01,반려,1
E002435,P00449,4,이사회승인,2023-07-13,반려,2
E002436,P00450,1,부서초안제출,2023-02-13,통과,1
E002437,P00450,2,예산실1차조정,2023-03-21,통과,1
E002438,P00450,3,경영진검토,2023-05-03,통과,1
E002439,P00450,4,이사회승인,2023-06-09,반려,1
E002440,P00450,4,이사회승인,2023-06-22,통과,2
E002441,P00450,5,확정배포,2023-07-19,통과,1
E002442,P00451,1,부서초안제출,2023-02-15,통과,1
E002443,P00451,2,예산실1차조정,2023-03-10,통과,1
E002444,P00451,3,경영진검토,2023-04-12,반려,1
E002445,P00451,3,경영진검토,2023-05-14,통과,2
E002446,P00451,4,이사회승인,2023-06-01,반려,1
E002447,P00451,4,이사회승인,2023-06-13,반려,2
E002448,P00452,1,부서초안제출,2023-02-16,통과,1
E002449,P00452,2,예산실1차조정,2023-03-01,철회,1
E002450,P00453,1,부서초안제출,2023-02-17,통과,1
E002451,P00453,2,예산실1차조정,2023-04-01,통과,1
E002452,P00453,3,경영진검토,2023-04-20,통과,1
E002453,P00453,4,이사회승인,2023-05-24,통과,1
E002454,P00453,5,확정배포,2023-06-15,통과,1
E002455,P00454,1,부서초안제출,2023-01-03,통과,1
